airline,src,dest,codeshare,stops,equipment
WN,HOU,PIT,,0,73W 733
WN,HOU,PNS,,0,73W
WN,HOU,RDU,,0,73W 733 73C
WN,HOU,SAN,,0,73W 73H
WN,HOU,SAT,,0,73C 73W 735
WN,HOU,SNA,,0,73W
WN,HOU,STL,,0,73H 73C 733 73W
WN,HOU,TPA,,0,73C 73H 73W
WN,HOU,TUL,,0,73W
WN,HRL,AUS,,0,73W
WN,HRL,DAL,,0,735
WN,HRL,HOU,,0,735 733 73W
WN,HRL,SAT,,0,735
WN,IAD,DEN,,0,73W
WN,IAD,MDW,,0,73W 73H
WN,ICT,DAL,,0,73W
WN,ICT,LAS,,0,73W 73C
WN,ICT,MDW,,0,73W
WN,IND,ATL,Y,0,717
WN,IND,BWI,,0,733 73C 73W
WN,IND,DEN,,0,733 73C 73W
WN,IND,FLL,,0,73W 73C
WN,IND,HOU,,0,73W 73C
WN,IND,LAS,,0,73W 73C
WN,IND,MCI,,0,733 73C
WN,IND,MCO,,0,73C 73W 733
WN,IND,PHX,,0,73W 733
WN,IND,RSW,,0,73C 73W
WN,IND,TPA,,0,73W 73C
WN,ISP,BWI,,0,73W 73C
WN,ISP,FLL,,0,73W
WN,ISP,MCO,,0,73W
WN,ISP,PBI,,0,73W
WN,ISP,TPA,,0,73W
WN,JAN,HOU,,0,73W 733 735
WN,JAN,MCO,,0,73W
WN,JAN,MDW,,0,73W
WN,JAX,ATL,,0,73C
WN,JAX,BNA,,0,73W 73C
WN,JAX,BWI,,0,73W 733 73C
WN,JAX,DEN,,0,73W
WN,JAX,FLL,,0,73C 73W
WN,JAX,HOU,,0,733 73W
WN,JAX,LAS,,0,73W
WN,JAX,MDW,,0,73W
WN,LAS,ABQ,,0,73C 73W 733
WN,LAS,ALB,,0,73W
WN,LAS,AMA,,0,735 733
WN,LAS,ATL,,0,73W 
WN,LAS,AUS,,0,73H 733 73W 73C
WN,LAS,BDL,,0,73W
WN,LAS,BHM,,0,73W
WN,LAS,BNA,,0,73W 73H
WN,LAS,BOI,,0,73W 73C
WN,LAS,BUF,,0,73H 738
WN,LAS,BUR,,0,73W 73H
WN,LAS,BWI,,0,73W 73H 738
WN,LAS,CLE,,0,73W
WN,LAS,CMH,,0,73H 73W
WN,LAS,DEN,,0,73W 73H 73C 733 738
WN,LAS,DSM,,0,733 73W
WN,LAS,DTW,,0,73W
WN,LAS,ELP,,0,73C 735 73W
WN,LAS,FLL,,0,73W
WN,LAS,FNT,,0,73W
WN,LAS,GEG,,0,73W
WN,LAS,HOU,,0,73C 738 73W 73H
WN,LAS,ICT,,0,73W
WN,LAS,IND,,0,73W
WN,LAS,JAX,,0,73W
WN,LAS,LAX,,0,73W 73C 733
WN,LAS,LBB,,0,73W 73C
WN,LAS,LIT,,0,73W
WN,LAS,MAF,,0,735 73W
WN,LAS,MCI,,0,738 73C 73W 73H
WN,LAS,MCO,,0,73H 738
WN,LAS,MDW,,0,73H 73W 738
WN,LAS,MKE,,0,73W 73H
WN,LAS,MSY,,0,73H 73W
WN,LAS,OAK,,0,73C 73W 738 73H
WN,LAS,OKC,,0,73W 73C
WN,LAS,OMA,,0,733 73W
WN,LAS,ONT,,0,73W 73C 73H
WN,LAS,PDX,,0,73W 73C 73H
WN,LAS,PHL,,0,73H
WN,LAS,PHX,,0,738 73W 735 73C 733 73H
WN,LAS,PIT,,0,73H 738 73W
WN,LAS,RDU,,0,73W
WN,LAS,RNO,,0,73W 73H 738
WN,LAS,SAN,,0,73W 738 73C 733
WN,LAS,SAT,,0,73W 73H 733
WN,LAS,SDF,,0,73W
WN,LAS,SEA,,0,73W 733 73C 73H
WN,LAS,SFO,,0,733 73W 73H 73C
WN,LAS,SJC,,0,73W 73H 73C 733
WN,LAS,SLC,,0,73W 733 73C 73H 738
WN,LAS,SMF,,0,73W 73H 733 73C 738
WN,LAS,SNA,,0,73W 73H
WN,LAS,STL,,0,73H 73W
WN,LAS,TPA,,0,73H
WN,LAS,TUL,,0,73W
WN,LAS,TUS,,0,73W 73C 733 73H
WN,LAX,ABQ,,0,73C 73W 733
WN,LAX,ATL,,0,73W
WN,LAX,AUS,,0,733 73W 73C
WN,LAX,BNA,,0,73W
WN,LAX,BWI,,0,73H 73W
WN,LAX,DEN,,0,73W 73C 733
WN,LAX,ELP,,0,73C 733 73W
WN,LAX,HOU,,0,73H 733 73C 73W
WN,LAX,LAS,,0,73W 733 738 73C 73H
WN,LAX,MCI,,0,73W 738 733
WN,LAX,MDW,,0,738 73H 73W
WN,LAX,MKE,,0,73W
WN,LAX,MSY,,0,73W
WN,LAX,OAK,,0,73W 733 73C
WN,LAX,PHX,,0,73C 73W 733 73H
WN,LAX,RNO,,0,73W 73H
WN,LAX,SAT,,0,73W
WN,LAX,SFO,,0,73W 73C 733
WN,LAX,SJC,,0,73W 73C 733 738
WN,LAX,SLC,,0,73C 73H 73W 733
WN,LAX,SMF,,0,733 73C 73W
WN,LAX,STL,,0,73W 733
WN,LAX,TUS,,0,73W 73C 733 73H
WN,LBB,AUS,,0,735
WN,LBB,DAL,,0,735 73W 73C
WN,LBB,LAS,,0,73W 73C
WN,LGA,ATL,,0,73W
WN,LGA,BNA,,0,73W
WN,LGA,CAK,,0,73W
WN,LGA,DEN,,0,73W
WN,LGA,HOU,,0,73W
WN,LGA,MDW,,0,73H 73W
WN,LGA,MKE,,0,73W
WN,LGA,STL,,0,73W
WN,LIT,BWI,,0,733 73W
WN,LIT,DAL,,0,73W 735 73C
WN,LIT,HOU,,0,735
WN,LIT,LAS,,0,73W
WN,LIT,MDW,,0,73W
WN,LIT,PHX,,0,73W
WN,MAF,DAL,,0,73W 735
WN,MAF,HOU,,0,735 73W
WN,MAF,LAS,,0,735 73W
WN,MCI,ABQ,,0,733 73W
WN,MCI,ATL,,0,733 73W
WN,MCI,BNA,,0,73W 73C
WN,MCI,BOS,,0,73W 733
WN,MCI,BWI,,0,73W 733
WN,MCI,DAL,,0,73W 733
WN,MCI,DCA,,0,73W
WN,MCI,DEN,,0,73W 738 73C 733
WN,MCI,FLL,,0,73W 733
WN,MCI,HOU,,0,73W
WN,MCI,IND,,0,73C 733 73W
WN,MCI,LAS,,0,738 73W 73C 73H
WN,MCI,LAX,,0,73W 73C 73H 733
WN,MCI,MCO,,0,73W 73C 738
WN,MCI,MDW,,0,73W 73H
WN,MCI,MKE,,0,73W
WN,MCI,MSP,,0,73W 73C
WN,MCI,MSY,,0,73W
WN,MCI,OAK,,0,73W
WN,MCI,PDX,,0,733
WN,MCI,PHX,,0,73C 73W 738 733
WN,MCI,SAN,,0,733 73C
WN,MCI,STL,,0,73C 73W
WN,MCI,TPA,,0,73W
WN,MCO,ALB,,0,73W
WN,MCO,ATL,,0,73W
WN,MCO,AUS,,0,733 73W
WN,MCO,BDL,,0,73C 73W 738 73H
WN,MCO,BHM,,0,73W
WN,MCO,BNA,,0,73W 73C
WN,MCO,BOS,,1,73W
WN,MCO,BUF,,0,73W 733 73C
WN,MCO,BWI,,0,73W 733 73C 738
WN,MCO,CAK,,1,73C 73W
WN,MCO,CLT,,0,73W
WN,MCO,CMH,,0,73C 73W 733 73H
WN,MCO,DAY,,0,73W
WN,MCO,DEN,,0,73W 73H
WN,MCO,EYW,,0,73W
WN,MCO,FNT,,0,73W
WN,MCO,GRR,,0,73W 73C
WN,MCO,HOU,,0,73W 733 73H
WN,MCO,IND,,0,73W 73C 733
WN,MCO,ISP,,0,73W
WN,MCO,JAN,,0,73W
WN,MCO,LAS,,0,738 73H
WN,MCO,MCI,,0,733 73W 73C
WN,MCO,MDW,,0,73W 738 73H 733
WN,MCO,MEM,,0,73W
WN,MCO,MHT,,0,73W 738
WN,MCO,MKE,,0,73W
WN,MCO,MSP,,0,73W 73C
WN,MCO,MSY,,0,73W 73C 733
WN,MCO,ORF,,0,73W
WN,MCO,PHL,,0,73W 733
WN,MCO,PHX,,0,73W 738
WN,MCO,PIT,,0,73W
WN,MCO,PVD,,0,73C 733 73W 73H
WN,MCO,RDU,,0,73W 733 73C
WN,MCO,RIC,,0,733 73W 73C
WN,MCO,ROC,,0,73W
WN,MCO,SAT,,0,73H 73W
WN,MCO,SDF,,0,73W
WN,MCO,SJU,,0,73H 73W 738
WN,MCO,STL,,0,73W 73C
WN,MDW,ABQ,,0,73W
WN,MDW,ALB,,0,73H 73W
WN,MDW,ATL,,0,73W
WN,MDW,AUS,,0,73W
WN,MDW,BDL,,0,73W
WN,MDW,BHM,,0,73W
WN,MDW,BNA,,0,73W
WN,MDW,BOS,,0,73W
WN,MDW,BUF,,0,73W 738 73H
WN,MDW,BWI,,0,73W 73H 738
WN,MDW,CHS,,0,73W
WN,MDW,CLE,,0,73W 73C
WN,MDW,CLT,,0,73W
WN,MDW,CMH,,0,733 73W 73C 73H
WN,MDW,DEN,,0,73W 73H
WN,MDW,DSM,,0,73W
WN,MDW,DTW,,0,73W 73H
WN,MDW,EWR,,0,73W
WN,MDW,FLL,,0,73W 738
WN,MDW,GSP,,0,73W
WN,MDW,HOU,,0,73W 73H
WN,MDW,IAD,,0,73W 73H
WN,MDW,ICT,,0,73W
WN,MDW,JAN,,0,73W
WN,MDW,JAX,,0,73W
WN,MDW,LAS,,0,73W 73H 738
WN,MDW,LAX,,0,73W 73H
WN,MDW,LGA,,0,73W 73H
WN,MDW,LIT,,0,73W
WN,MDW,MCI,,0,73W 73H
WN,MDW,MCO,,0,73H 73W
WN,MDW,MEM,,0,73W
WN,MDW,MHT,,0,73W 73H
WN,MDW,MSP,,0,73W 73H
WN,MDW,MSY,,0,73H 73W 
WN,MDW,OAK,,0,73W
WN,MDW,OKC,,0,73W
WN,MDW,OMA,,0,73W
WN,MDW,ONT,,0,73W
WN,MDW,ORF,,0,73W
WN,MDW,PDX,,0,73W 73H
WN,MDW,PHL,,0,73W
WN,MDW,PHX,,0,73W 73H 738
WN,MDW,PIT,,0,73W 73H
WN,MDW,PVD,,0,73W 738
WN,MDW,RDU,,0,73W 73H
WN,MDW,RNO,,0,73W
WN,MDW,ROC,,0,73W
WN,MDW,RSW,,0,73W 73H
WN,MDW,SAN,,0,738 73W 73H
WN,MDW,SAT,,0,73W
WN,MDW,SDF,,0,73C 73W 733
WN,MDW,SEA,,0,73H 73W
WN,MDW,SFO,,0,73W
WN,MDW,SJC,,0,73W
WN,MDW,SLC,,0,73W 73H
WN,MDW,SMF,,0,73W 73H
WN,MDW,STL,,0,73W 738 73C
WN,MDW,TPA,,0,73W 738 73H
WN,MDW,TUL,,0,73W
WN,MDW,TUS,,0,73W 73H
WN,MEM,BWI,,0,73C 73W
WN,MEM,HOU,,0,733
WN,MEM,MCO,,0,73C 73W
WN,MEM,MDW,,0,73W
WN,MEM,TPA,,0,73W
WN,MHT,BWI,,0,73W 73H 733 73C 738
WN,MHT,MCO,,0,73W 73H 738
WN,MHT,MDW,,0,73H 73W
WN,MHT,TPA,,0,73W 73H
WN,MKE,ATL,Y,0,717 73G
WN,MKE,BOS,,0,73W 733
WN,MKE,BWI,,0,733 73W 73C
WN,MKE,DCA,Y,0,717
WN,MKE,DEN,,0,73W
WN,MKE,FLL,,0,73W
WN,MKE,LAS,,0,73H 73W
WN,MKE,LAX,,0,73W
WN,MKE,LGA,,0,73W
WN,MKE,MCI,,0,733 73W
WN,MKE,MCO,,0,73W
WN,MKE,MSP,,0,73W 73C
WN,MKE,MSY,,0,73C 73W
WN,MKE,PHX,,0,73W
WN,MKE,RSW,,0,73W
WN,MKE,SEA,,0,73W
WN,MKE,SFO,,0,73W
WN,MKE,STL,,0,73W 73C
WN,MKE,TPA,,0,73W
WN,MSP,ATL,Y,0,717
WN,MSP,DEN,,0,73W 73H 73C
WN,MSP,MCI,,0,73C 73W
WN,MSP,MCO,,0,73W
WN,MSP,MDW,,0,73W 73H
WN,MSP,MKE,,0,73W 73C
WN,MSP,PHX,,0,73C 73W
WN,MSP,STL,,0,73W 733
WN,MSY,ATL,,0,73W
WN,MSY,AUS,,0,73C 735
WN,MSY,BNA,,0,735 73W 733
WN,MSY,BWI,,0,73W
WN,MSY,DAL,,0,733 73W 73C 735
WN,MSY,DEN,,0,73W 
WN,MSY,EWR,,0,73W
WN,MSY,EYW,,0,73W
WN,MSY,FLL,,0,73W 73C 
WN,MSY,HOU,,0,73W 735 73C 
WN,MSY,LAS,,0,73W 73H
WN,MSY,LAX,,0,73H 73W
WN,MSY,MCI,,0,73W
WN,MSY,MCO,,0,733 73W 73C
WN,MSY,MDW,,0,73W 73H
WN,MSY,MKE,,0,73W
WN,MSY,PHX,,0,73H 73W
WN,MSY,SAN,,0,73W
WN,MSY,STL,,0,73W 73C
WN,MSY,TPA,,0,73C 73W 733
WN,OAK,ABQ,,0,73W
WN,OAK,AUS,,0,73W
WN,OAK,BOI,,0,73W
WN,OAK,BUR,,0,73W
WN,OAK,DEN,,0,73W
WN,OAK,GEG,,0,73W
WN,OAK,HOU,,0,73W
WN,OAK,LAS,,0,73W 73H 73C 738 733
WN,OAK,LAX,,0,73W 73C 738 733 73H
WN,OAK,MCI,,0,73W
WN,OAK,MDW,,0,73H 73W 738
WN,OAK,ONT,,0,733 73C 73W
WN,OAK,PDX,,0,733 73W 73C
WN,OAK,PHX,,0,73W 73C 733 73H
WN,OAK,SAN,,0,73C 73W 733 73H
WN,OAK,SEA,,0,733 73C 73W
WN,OAK,SLC,,0,73W 73C
WN,OAK,SNA,,0,73W
WN,OKC,ATL,Y,0,717
WN,OKC,BWI,,0,73W
WN,OKC,DAL,,0,73W 73C
WN,OKC,DEN,,0,73W 73C
WN,OKC,HOU,,0,733 73W
WN,OKC,LAS,,0,73C 73W
WN,OKC,MDW,,0,73W 73C
WN,OKC,PHX,,0,73W
WN,OKC,STL,,0,73C 73W
WN,OMA,DEN,,0,73W 73C
WN,OMA,LAS,,0,73W
WN,OMA,MDW,,0,73W
WN,OMA,PHX,,0,733 73C 73W
WN,OMA,STL,,0,73W 733
WN,ONT,DEN,,0,73C 73W 73H
WN,ONT,LAS,,0,73W 73C 73H 738
WN,ONT,MDW,,0,73W
WN,ONT,OAK,,0,73W 73C 73H 733
WN,ONT,PHX,,0,73H 73W 73C
WN,ONT,SJC,,0,73W 733 73C
WN,ONT,SMF,,0,73H 733 73C 73W
WN,ORF,ATL,Y,0,717
WN,ORF,BWI,,0,73W
WN,ORF,MCO,,0,73C 73W
WN,ORF,MDW,,0,73W
WN,PBI,ATL,,0,73W 733
WN,PBI,BWI,,0,73W 733
WN,PBI,ISP,,0,73W
WN,PDX,ABQ,,0,733 73C
WN,PDX,DEN,,0,73W 73H
WN,PDX,LAS,,0,73W 73H
WN,PDX,MCI,,0,733
WN,PDX,MDW,,0,73H 73W
WN,PDX,OAK,,0,73W 73C 733
WN,PDX,PHX,,0,733 73W 73C
WN,PDX,RNO,,0,73W
WN,PDX,SJC,,0,73W 733
WN,PDX,SLC,,0,73C 73W
WN,PDX,SMF,,0,73W 733 73C
WN,PHL,ATL,Y,0,717
WN,PHL,BNA,,0,73W 73C
WN,PHL,DEN,,0,73W
WN,PHL,FLL,,0,73W
WN,PHL,LAS,,0,73W
WN,PHL,MCO,,0,73W 73C 733
WN,PHL,MDW,,0,73H 73W
WN,PHL,PHX,,0,73W
WN,PHL,RSW,,0,73C 733
WN,PHL,STL,,0,73W 73C
WN,PHL,TPA,,0,73W 733
WN,PHX,ABQ,,0,73W 735 73C 733
WN,PHX,ATL,,0,73W
WN,PHX,AUS,,0,73C 73W 733
WN,PHX,BNA,,0,73C 73W
WN,PHX,BOI,,0,73W
WN,PHX,BUF,,0,73W
WN,PHX,BUR,,0,73W
WN,PHX,BWI,,0,73W
WN,PHX,CMH,,0,73W
WN,PHX,DEN,,0,73W 73H 73C 733
WN,PHX,DTW,,0,73W
WN,PHX,ELP,,0,735 73W 73C
WN,PHX,EWR,,0,73W
WN,PHX,FLL,,0,73W
WN,PHX,GEG,,0,73W
WN,PHX,HOU,,0,73W 733 73H 73C
WN,PHX,IND,,0,73W 73C 733
WN,PHX,LAS,,0,73W 73C 735
WN,PHX,LAX,,0,73W 73C 733 738
WN,PHX,LIT,,0,73W
WN,PHX,MCI,,0,73W 733 738 73C
WN,PHX,MCO,,0,73W 73H
WN,PHX,MDW,,0,73W 73H 738
WN,PHX,MKE,,0,73W
WN,PHX,MSP,,0,73W 73H
WN,PHX,MSY,,0,73H 73W
WN,PHX,OAK,,0,733 73C 73W 738 73H
WN,PHX,OKC,,0,73C 73W
WN,PHX,OMA,,0,73C 73W 733
WN,PHX,ONT,,0,73W 73C 738
WN,PHX,PDX,,0,73W 73C
WN,PHX,PHL,,0,73W
WN,PHX,PIT,,0,73W
WN,PHX,RDU,,0,73W
WN,PHX,RNO,,0,73W 73H
WN,PHX,SAN,,0,73W 733 73C
WN,PHX,SAT,,0,73W 73C
WN,PHX,SDF,,0,73W
WN,PHX,SEA,,0,73W 73C 733
WN,PHX,SFO,,0,73W 733
WN,PHX,SJC,,0,73W 733 73H 73C
WN,PHX,SLC,,0,738 733 73W 73C
WN,PHX,SMF,,0,73W 733 73H
WN,PHX,SNA,,0,73W 73H
WN,PHX,STL,,0,73C 733 73W
WN,PHX,TPA,,0,73W
WN,PHX,TUL,,0,73W
WN,PIT,ATL,Y,0,717 73G
WN,PIT,BNA,,0,73C 733 73W
WN,PIT,BWI,,0,733 73W
WN,PIT,DEN,,0,73W
WN,PIT,DFW,Y,0,717
WN,PIT,FLL,,0,73W
WN,PIT,HOU,,0,73W
WN,PIT,LAS,,0,738 73H 73W
WN,PIT,MCO,,0,73W 738 733
WN,PIT,MDW,,0,73W 73H
WN,PIT,PHX,,0,73W
WN,PIT,RSW,,0,73W 73C
WN,PIT,TPA,,0,73W 733 73C
WN,PNS,BNA,,0,73W
WN,PNS,HOU,,0,73W
WN,PVD,BWI,,0,73C 738 73W 733
WN,PVD,FLL,,0,73W 73H
WN,PVD,MCO,,0,73W 738 73H
WN,PVD,MDW,,0,73H 73W
WN,PVD,RSW,,0,73W
WN,PVD,TPA,,0,73W 73H
WN,RDU,ATL,Y,0,717
WN,RDU,BNA,,0,73W 733
WN,RDU,BWI,,0,73W 733 73C
WN,RDU,DEN,,0,73W
WN,RDU,FLL,,0,73W
WN,RDU,HOU,,0,73W 733
WN,RDU,LAS,,0,73W
WN,RDU,MCO,,0,733 73W 73C
WN,RDU,MDW,,0,73W 73H
WN,RDU,PHX,,0,73W
WN,RDU,STL,,0,73W
WN,RDU,TPA,,0,73W 73C
WN,RIC,ATL,Y,0,717
WN,RIC,MCO,,0,733 73W 73C
WN,RNO,DEN,,0,73W 73H
WN,RNO,LAS,,0,73H 73W 738
WN,RNO,LAX,,0,73W
WN,RNO,MDW,,0,73W
WN,RNO,PDX,,0,73W
WN,RNO,PHX,,0,73W
WN,RNO,SAN,,0,73W
WN,RNO,SEA,,0,73W
WN,ROC,BWI,,0,73W
WN,ROC,MCO,,0,73W
WN,ROC,MDW,,0,73W
WN,ROC,TPA,,0,73W
WN,RSW,ATL,,0,733
WN,RSW,BDL,,0,73C 73W
WN,RSW,BWI,,0,73H 73C 73W 733
WN,RSW,CMH,,0,73W
WN,RSW,DCA,Y,0,717
WN,RSW,IND,,0,73W 73C
WN,RSW,MDW,,0,73W 73H
WN,RSW,MKE,,0,73C 73W
WN,RSW,PHL,,0,73W
WN,RSW,PIT,,0,73W
WN,RSW,PVD,,0,73C
WN,RSW,STL,,0,73W 73C
WN,SAN,ABQ,,0,73W 73C
WN,SAN,ATL,,0,73W
WN,SAN,AUS,,0,73W
WN,SAN,BNA,,0,73W 73H
WN,SAN,BWI,,0,73W 738
WN,SAN,DEN,,0,73W 73H 738
WN,SAN,HOU,,0,73W
WN,SAN,LAS,,0,73W 73H 733 73C
WN,SAN,MCI,,0,73W 738
WN,SAN,MDW,,0,73H 73W
WN,SAN,MSY,,0,73W
WN,SAN,OAK,,0,73C 73W 733
